BioProject,Run,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads
PRJNA398289,SRR5974552,synthetic construct,32630,S,4050010,0,4050010,0.98219
PRJNA398289,SRR5974553,synthetic construct,32630,S,2461712,0,2461712,0.98163
PRJNA398289,SRR5974554,synthetic construct,32630,S,4971208,0,4971208,0.96436
PRJNA398289,SRR5974555,synthetic construct,32630,S,6415133,0,6415133,0.98334
PRJNA398289,SRR5974556,Cutibacterium acnes,1747,S,685610,15558,701168,0.19806
PRJNA398289,SRR5974557,synthetic construct,32630,S,3159885,0,3159885,0.52911
PRJNA398289,SRR5974558,synthetic construct,32630,S,159,0,159,1.00000
PRJNA398289,SRR5974559,Cutibacterium acnes,1747,S,647412,14319,661731,0.23328
PRJNA398289,SRR5974560,Cutibacterium acnes,1747,S,616258,12914,629172,0.20333
PRJNA398289,SRR5974561,synthetic construct,32630,S,666199,0,666199,0.63037
PRJNA398289,SRR5974561,Cutibacterium acnes,1747,S,133995,2449,136444,0.12911
PRJNA398289,SRR5974569,Cutibacterium acnes,1747,S,636418,22825,659243,0.14050
PRJNA398289,SRR5974569,Cutibacterium modestum,2559073,S,567297,21274,588571,0.12544
PRJNA398289,SRR5974570,Cutibacterium acnes,1747,S,455432,16106,471538,0.14250
PRJNA398289,SRR5974571,Cutibacterium acnes,1747,S,835547,33145,868692,0.11115
PRJNA398289,SRR5974573,Haemophilus influenzae,727,S,220332,32797,253129,0.92629
PRJNA398289,SRR5974574,Cutibacterium acnes,1747,S,627744,13044,640788,0.17253
PRJNA398289,SRR5974575,Cutibacterium acnes,1747,S,1722531,39030,1761561,0.22740
PRJNA398289,SRR5974576,Cutibacterium acnes,1747,S,772208,18649,790857,0.15584
PRJNA398289,SRR5974577,Cutibacterium acnes,1747,S,534632,10583,545215,0.20462
PRJNA398289,SRR5974578,Cutibacterium acnes,1747,S,244397,5820,250217,0.18951
PRJNA398289,SRR5974579,Cutibacterium acnes,1747,S,442943,8660,451603,0.22977
PRJNA398289,SRR5974580,Cutibacterium acnes,1747,S,547065,11609,558674,0.24328
PRJNA398289,SRR5974581,Staphylococcus epidermidis,1282,S,97853,6256,104109,0.93506
PRJNA398289,SRR5974582,Escherichia coli,562,S,1772,22231,24003,0.36458
PRJNA398289,SRR5974582,synthetic construct,32630,S,16157,0,16157,0.24541
PRJNA398289,SRR5974583,synthetic construct,32630,S,4085400,0,4085400,0.88709
PRJNA398289,SRR5974584,synthetic construct,32630,S,1157715,0,1157715,0.71701
PRJNA398289,SRR5974585,synthetic construct,32630,S,6286306,0,6286306,0.90808
PRJNA398289,SRR5974586,synthetic construct,32630,S,12173704,0,12173704,0.94873
PRJNA398289,SRR5974587,synthetic construct,32630,S,6735366,0,6735366,0.89591
PRJNA398289,SRR5974588,synthetic construct,32630,S,4747599,0,4747599,0.65504
PRJNA398289,SRR5974588,Cutibacterium acnes,1747,S,813176,19018,832194,0.11482
PRJNA398289,SRR5974589,synthetic construct,32630,S,9875498,0,9875498,0.95083
PRJNA398289,SRR5974590,synthetic construct,32630,S,6574892,0,6574892,0.75762
PRJNA398289,SRR5974591,synthetic construct,32630,S,3507933,0,3507933,0.93345
PRJNA398289,SRR5974592,synthetic construct,32630,S,8448857,0,8448857,0.91513
PRJNA398289,SRR5974593,synthetic construct,32630,S,4761083,0,4761083,0.73811
PRJNA398289,SRR5974593,Cutibacterium acnes,1747,S,640334,15880,656214,0.10173
PRJNA398289,SRR5974594,Cutibacterium acnes,1747,S,347078,8012,355090,0.21342
PRJNA398289,SRR5974595,Cutibacterium acnes,1747,S,270060,5704,275764,0.29859
PRJNA398289,SRR5974596,Escherichia coli,562,S,374692,4701484,5076176,0.63291
PRJNA398289,SRR5974597,Escherichia coli,562,S,43748,541441,585189,0.59381
PRJNA398289,SRR5974597,synthetic construct,32630,S,295252,0,295252,0.29960
PRJNA398289,SRR5974598,Escherichia coli,562,S,929406,12269992,13199398,0.62786
PRJNA398289,SRR5974599,synthetic construct,32630,S,1059953,0,1059953,0.50972
PRJNA398289,SRR5974599,Escherichia coli,562,S,28543,347592,376135,0.18088
PRJNA398289,SRR5974600,synthetic construct,32630,S,1332679,0,1332679,0.52366
PRJNA398289,SRR5974601,Escherichia coli,562,S,380446,4716893,5097339,0.61733
PRJNA398289,SRR5974602,synthetic construct,32630,S,595392,0,595392,0.30556
PRJNA398289,SRR5974602,Escherichia coli,562,S,38244,444611,482855,0.24781
PRJNA398289,SRR5974603,synthetic construct,32630,S,51165,0,51165,0.47099
PRJNA398289,SRR5974603,Escherichia coli,562,S,3073,38981,42054,0.38712
PRJNA398289,SRR5974604,Acinetobacter junii,40215,S,252729,24021,276750,0.10039
PRJNA398289,SRR5974605,synthetic construct,32630,S,1094125,0,1094125,0.44274
PRJNA398289,SRR5974605,Acinetobacter junii,40215,S,353456,39486,392942,0.15901
PRJNA398289,SRR5974606,synthetic construct,32630,S,7626759,0,7626759,0.56781
PRJNA398289,SRR5974607,synthetic construct,32630,S,7449573,0,7449573,0.59381
PRJNA398289,SRR5974608,Enterococcus faecium,1352,S,33323,4764,38087,0.21994
PRJNA398289,SRR5974608,synthetic construct,32630,S,36379,0,36379,0.21007
PRJNA398289,SRR5974609,synthetic construct,32630,S,13160,0,13160,0.21535
PRJNA398289,SRR5974609,Enterococcus faecium,1352,S,5528,766,6294,0.10299
PRJNA398289,SRR5974611,synthetic construct,32630,S,20758696,0,20758696,0.41321
PRJNA398289,SRR5974612,synthetic construct,32630,S,1828871,0,1828871,0.36733
PRJNA398289,SRR5974613,synthetic construct,32630,S,11311987,0,11311987,0.45808
PRJNA398289,SRR5974615,synthetic construct,32630,S,4124,0,4124,0.24249
PRJNA398289,SRR5974615,Escherichia coli,562,S,177,2888,3065,0.18022
PRJNA398289,SRR5974615,Staphylococcus epidermidis,1282,S,1702,251,1953,0.11484
PRJNA398289,SRR5974616,synthetic construct,32630,S,2161,0,2161,0.20164
PRJNA398289,SRR5974617,Staphylococcus epidermidis,1282,S,869406,80102,949508,0.92631
PRJNA398289,SRR5974618,Haemophilus influenzae,727,S,154224,20365,174589,0.94668
PRJNA398289,SRR5974619,synthetic construct,32630,S,357241,0,357241,0.36428
PRJNA398289,SRR5974620,synthetic construct,32630,S,543052,0,543052,0.36872
PRJNA398289,SRR5974622,synthetic construct,32630,S,1447657,0,1447657,0.52674
PRJNA398289,SRR5974623,synthetic construct,32630,S,772342,0,772342,0.64131
PRJNA398289,SRR5974624,synthetic construct,32630,S,3816220,0,3816220,0.56459
PRJNA398289,SRR5974625,synthetic construct,32630,S,8882646,0,8882646,0.97922
PRJNA398289,SRR5974626,Cutibacterium acnes,1747,S,570691,12196,582887,0.25617
PRJNA398289,SRR5974627,synthetic construct,32630,S,2692126,0,2692126,0.72769
PRJNA398289,SRR5974628,synthetic construct,32630,S,3436081,0,3436081,0.82904
PRJNA398289,SRR5974629,Cutibacterium acnes,1747,S,2908606,43047,2951653,0.37881
PRJNA398289,SRR5974630,synthetic construct,32630,S,8817905,0,8817905,0.93581
PRJNA398289,SRR5974631,synthetic construct,32630,S,6117433,0,6117433,0.92936
PRJNA398289,SRR5974632,synthetic construct,32630,S,9982703,0,9982703,0.94288
PRJNA398289,SRR5974633,synthetic construct,32630,S,1835932,0,1835932,0.82745
PRJNA398289,SRR5974634,synthetic construct,32630,S,5103663,0,5103663,0.81227
PRJNA398289,SRR5974635,Escherichia coli,562,S,171502,2096948,2268450,0.55868
PRJNA398289,SRR5974635,synthetic construct,32630,S,907992,0,907992,0.22362
PRJNA398289,SRR5974636,Escherichia coli,562,S,86902,1057828,1144730,0.47568
PRJNA398289,SRR5974636,synthetic construct,32630,S,522688,0,522688,0.21720
PRJNA398289,SRR5974637,synthetic construct,32630,S,115174,0,115174,0.12731
PRJNA398289,SRR5974638,Escherichia coli,562,S,27470,352670,380140,0.43466
PRJNA398289,SRR5974638,synthetic construct,32630,S,377968,0,377968,0.43218
PRJNA398289,SRR5974639,Escherichia coli,562,S,648848,8908928,9557776,0.55600
PRJNA398289,SRR5974640,synthetic construct,32630,S,552942,0,552942,0.36920
PRJNA398289,SRR5974640,Escherichia coli,562,S,35780,448431,484211,0.32331
PRJNA398289,SRR5974641,Escherichia coli,562,S,70186,853990,924176,0.42665
PRJNA398289,SRR5974641,synthetic construct,32630,S,384166,0,384166,0.17735
PRJNA398289,SRR5974642,Escherichia coli,562,S,66194,856550,922744,0.40799
PRJNA398289,SRR5974642,synthetic construct,32630,S,451635,0,451635,0.19969
PRJNA398289,SRR5974643,Escherichia coli,562,S,784886,9751190,10536076,0.70284
PRJNA398289,SRR5974644,Escherichia coli,562,S,652191,8732199,9384390,0.68173
PRJNA398289,SRR5974645,synthetic construct,32630,S,3640088,0,3640088,0.47259
PRJNA398289,SRR5974646,synthetic construct,32630,S,4873188,0,4873188,0.47694
PRJNA398289,SRR5974647,Acinetobacter junii,40215,S,436049,46649,482698,0.10807
PRJNA398289,SRR5974648,synthetic construct,32630,S,4227152,0,4227152,0.57988
PRJNA398289,SRR5974650,synthetic construct,32630,S,4513784,0,4513784,0.48738
PRJNA398289,SRR5974651,synthetic construct,32630,S,3238736,0,3238736,0.50961
PRJNA398289,SRR5974652,Paracoccus sp. SMMA_5_TC,2654280,S,502652,14710,517362,0.10226
PRJNA398289,SRR5974654,synthetic construct,32630,S,5855913,0,5855913,0.61271
PRJNA398289,SRR5974655,synthetic construct,32630,S,801672,0,801672,0.45789
PRJNA398289,SRR5974656,synthetic construct,32630,S,1663161,0,1663161,0.57388
PRJNA398289,SRR5974658,Cutibacterium acnes,1747,S,1224874,37560,1262434,0.32961
PRJNA398289,SRR5974660,synthetic construct,32630,S,1889284,0,1889284,0.53315
PRJNA398289,SRR5974661,synthetic construct,32630,S,3488340,0,3488340,0.92890
PRJNA398289,SRR5974662,synthetic construct,32630,S,740827,0,740827,0.94179
PRJNA398289,SRR5974663,synthetic construct,32630,S,2675067,0,2675067,0.96487
PRJNA398289,SRR5974664,synthetic construct,32630,S,1927856,0,1927856,0.94976
PRJNA398289,SRR5974665,synthetic construct,32630,S,2618440,0,2618440,0.82873
PRJNA398289,SRR5974666,synthetic construct,32630,S,5593433,0,5593433,0.92027
PRJNA398289,SRR5974667,synthetic construct,32630,S,8071595,0,8071595,0.96450
PRJNA398289,SRR5974668,synthetic construct,32630,S,6652782,0,6652782,0.92705
PRJNA398289,SRR5974669,synthetic construct,32630,S,6218376,0,6218376,0.95439
PRJNA398289,SRR5974670,synthetic construct,32630,S,6573395,0,6573395,0.93717
PRJNA398289,SRR5974673,synthetic construct,32630,S,1244869,0,1244869,0.52898
PRJNA398289,SRR5974674,synthetic construct,32630,S,216694,0,216694,0.47771
PRJNA398289,SRR5974674,Jouyvirus ev017,2844245,S,28038,20581,48619,0.10718
PRJNA398289,SRR5974676,synthetic construct,32630,S,7474915,0,7474915,0.92876
PRJNA398289,SRR5974677,synthetic construct,32630,S,4883571,0,4883571,0.87233
PRJNA398289,SRR5974678,synthetic construct,32630,S,5004272,0,5004272,0.92296
PRJNA398289,SRR5974679,synthetic construct,32630,S,9963290,0,9963290,0.94500
PRJNA398289,SRR5974680,synthetic construct,32630,S,8985892,0,8985892,0.94830
PRJNA398289,SRR5974681,synthetic construct,32630,S,6176614,0,6176614,0.92846
PRJNA398289,SRR5974682,synthetic construct,32630,S,6512213,0,6512213,0.82541
PRJNA398289,SRR5974683,synthetic construct,32630,S,5805288,0,5805288,0.97216
PRJNA398289,SRR5974684,synthetic construct,32630,S,9680318,0,9680318,0.94330
PRJNA398289,SRR5974685,synthetic construct,32630,S,8292254,0,8292254,0.91970
PRJNA398289,SRR5974686,synthetic construct,32630,S,6671613,0,6671613,0.57042
PRJNA398289,SRR5974686,Cutibacterium acnes,1747,S,2754407,86957,2841364,0.24294
PRJNA398289,SRR5974688,Cutibacterium acnes,1747,S,551707,10897,562604,0.20782
PRJNA398289,SRR5974689,synthetic construct,32630,S,2923145,0,2923145,0.64012
PRJNA398289,SRR5974689,Cutibacterium acnes,1747,S,865858,16462,882320,0.19321
PRJNA429692,SRR6701134,synthetic construct,32630,S,115174,0,115174,0.12731
PRJNA429692,SRR6701135,synthetic construct,32630,S,194063,0,194063,0.18305
PRJNA429692,SRR6701136,synthetic construct,32630,S,165629,0,165629,0.17591
PRJNA429692,SRR6701137,synthetic construct,32630,S,136223,0,136223,0.13900
PRJNA429692,SRR6701138,synthetic construct,32630,S,172618,0,172618,0.19760
PRJNA429692,SRR6701139,synthetic construct,32630,S,961442,0,961442,0.95860
PRJNA429692,SRR6701140,synthetic construct,32630,S,766641,0,766641,0.96607
PRJNA429692,SRR6701141,synthetic construct,32630,S,605368,0,605368,0.94115
PRJNA429692,SRR6701142,synthetic construct,32630,S,552940,0,552940,0.36920
PRJNA429692,SRR6701142,Escherichia coli,562,S,35780,448431,484211,0.32331
PRJNA429692,SRR6701143,Escherichia coli,562,S,97633,1269848,1367481,0.53667
PRJNA429692,SRR6701143,synthetic construct,32630,S,601608,0,601608,0.23610
PRJNA429692,SRR6701144,synthetic construct,32630,S,2161,0,2161,0.20164
PRJNA429692,SRR6701146,synthetic construct,32630,S,2422,0,2422,0.30024
PRJNA429692,SRR6701146,Jouyvirus ev017,2844245,S,1341,472,1813,0.22474
PRJNA429692,SRR6701147,synthetic construct,32630,S,2506,0,2506,0.25105
PRJNA429692,SRR6701147,Acinetobacter junii,40215,S,895,129,1024,0.10258
PRJNA429692,SRR6701148,Staphylococcus epidermidis,1282,S,97853,6256,104109,0.93507
PRJNA429692,SRR6701149,Staphylococcus epidermidis,1282,S,869406,80102,949508,0.92631
PRJNA429692,SRR6701150,Haemophilus influenzae,727,S,154224,20365,174589,0.94668
PRJNA429692,SRR6701151,synthetic construct,32630,S,4124,0,4124,0.24249
PRJNA429692,SRR6701151,Escherichia coli,562,S,177,2888,3065,0.18022
PRJNA429692,SRR6701151,Staphylococcus epidermidis,1282,S,1702,251,1953,0.11484
PRJNA429692,SRR6701152,synthetic construct,32630,S,4048,0,4048,0.46561
PRJNA429692,SRR6701152,Jouyvirus ev017,2844245,S,377,580,957,0.11008
PRJNA429692,SRR6701153,synthetic construct,32630,S,4773,0,4773,0.38424
PRJNA429692,SRR6701153,Evevirus ev239,2955874,S,1309,29,1338,0.10771
PRJNA429692,SRR6701154,synthetic construct,32630,S,2149582,0,2149582,0.95282
PRJNA429692,SRR6701155,synthetic construct,32630,S,2270989,0,2270989,0.97334
PRJNA429692,SRR6701156,synthetic construct,32630,S,2660596,0,2660596,0.95731
PRJNA429692,SRR6701157,synthetic construct,32630,S,1123101,0,1123101,0.97729
PRJNA429692,SRR6701158,synthetic construct,32630,S,1526276,0,1526276,0.97751
PRJNA429692,SRR6701159,synthetic construct,32630,S,2031692,0,2031692,0.95080
PRJNA429692,SRR6701160,synthetic construct,32630,S,4815618,0,4815618,0.97374
PRJNA429692,SRR6701161,synthetic construct,32630,S,3623406,0,3623406,0.97709
PRJNA429692,SRR6701162,synthetic construct,32630,S,3385520,0,3385520,0.96065
PRJNA429692,SRR6701163,synthetic construct,32630,S,1040492,0,1040492,0.95873
PRJNA429692,SRR6701164,Acinetobacter junii,40215,S,252729,24021,276750,0.10039
PRJNA429692,SRR6701165,synthetic construct,32630,S,1094112,0,1094112,0.44274
PRJNA429692,SRR6701165,Acinetobacter junii,40215,S,353456,39486,392942,0.15901
PRJNA429692,SRR6701166,synthetic construct,32630,S,7626754,0,7626754,0.56781
PRJNA429692,SRR6701167,synthetic construct,32630,S,7449567,0,7449567,0.59381
PRJNA429692,SRR6701168,Enterococcus faecium,1352,S,33323,4764,38087,0.21993
PRJNA429692,SRR6701168,synthetic construct,32630,S,36381,0,36381,0.21008
PRJNA429692,SRR6701169,synthetic construct,32630,S,13159,0,13159,0.21533
PRJNA429692,SRR6701169,Enterococcus faecium,1352,S,5528,766,6294,0.10299
PRJNA429692,SRR6701171,synthetic construct,32630,S,20758693,0,20758693,0.41321
PRJNA429692,SRR6701172,synthetic construct,32630,S,1828869,0,1828869,0.36733
PRJNA429692,SRR6701173,synthetic construct,32630,S,11312008,0,11312008,0.45808
PRJNA429692,SRR6701174,Escherichia coli,562,S,27470,352670,380140,0.43466
PRJNA429692,SRR6701174,synthetic construct,32630,S,377969,0,377969,0.43218
PRJNA429692,SRR6701175,synthetic construct,32630,S,51164,0,51164,0.47098
PRJNA429692,SRR6701175,Escherichia coli,562,S,3073,38981,42054,0.38712
PRJNA429692,SRR6701176,Escherichia coli,562,S,929406,12269992,13199398,0.62786
PRJNA429692,SRR6701177,synthetic construct,32630,S,1059958,0,1059958,0.50646
PRJNA429692,SRR6701177,Escherichia coli,562,S,28543,347592,376135,0.17972
PRJNA429692,SRR6701178,Escherichia coli,562,S,648849,8908928,9557777,0.55600
PRJNA429692,SRR6701179,Escherichia coli,562,S,652191,8732199,9384390,0.68173
PRJNA429692,SRR6701180,Escherichia coli,562,S,374692,4701484,5076176,0.63291
PRJNA429692,SRR6701181,Escherichia coli,562,S,43748,541441,585189,0.59381
PRJNA429692,SRR6701181,synthetic construct,32630,S,295251,0,295251,0.29960
PRJNA429692,SRR6701182,Escherichia coli,562,S,784886,9751190,10536076,0.70284
PRJNA429692,SRR6701183,Escherichia coli,562,S,66194,856550,922744,0.40800
PRJNA429692,SRR6701183,synthetic construct,32630,S,451629,0,451629,0.19969
PRJNA429692,SRR6701184,synthetic construct,32630,S,772346,0,772346,0.64130
PRJNA429692,SRR6701185,synthetic construct,32630,S,3816217,0,3816217,0.56459
PRJNA429692,SRR6701186,Cutibacterium acnes,1747,S,244397,5820,250217,0.18951
PRJNA429692,SRR6701187,Cutibacterium acnes,1747,S,442945,8661,451606,0.22974
PRJNA429692,SRR6701188,Cutibacterium acnes,1747,S,547065,11609,558674,0.24328
PRJNA429692,SRR6701189,Cutibacterium acnes,1747,S,814659,15437,830096,0.32997
PRJNA429692,SRR6701190,Cutibacterium acnes,1747,S,627745,13045,640790,0.17253
PRJNA429692,SRR6701191,Cutibacterium acnes,1747,S,1722525,39031,1761556,0.22740
PRJNA429692,SRR6701192,Cutibacterium acnes,1747,S,772208,18649,790857,0.15584
PRJNA429692,SRR6701193,Cutibacterium acnes,1747,S,534632,10583,545215,0.20462
PRJNA429692,SRR6701194,Escherichia coli,562,S,2526,33965,36491,0.36541
PRJNA429692,SRR6701194,synthetic construct,32630,S,24125,0,24125,0.24158
PRJNA429692,SRR6701195,Haemophilus influenzae,727,S,220332,32797,253129,0.92629
PRJNA429692,SRR6701196,synthetic construct,32630,S,20670801,0,20670801,0.98819
PRJNA429692,SRR6701197,synthetic construct,32630,S,559661,0,559661,0.95246
PRJNA429692,SRR6701198,synthetic construct,32630,S,968908,0,968908,0.80907
PRJNA429692,SRR6701199,synthetic construct,32630,S,3633105,0,3633105,0.90065
PRJNA429692,SRR6701200,synthetic construct,32630,S,1395246,0,1395246,0.98841
PRJNA429692,SRR6701201,synthetic construct,32630,S,790248,0,790248,0.94318
PRJNA429692,SRR6701202,synthetic construct,32630,S,4139887,0,4139887,0.96707
PRJNA429692,SRR6701203,synthetic construct,32630,S,4050896,0,4050896,0.97729
PRJNA429692,SRR6701204,synthetic construct,32630,S,4187793,0,4187793,0.95289
PRJNA429692,SRR6701205,synthetic construct,32630,S,2452488,0,2452488,0.96130
PRJNA429692,SRR6701206,synthetic construct,32630,S,3640096,0,3640096,0.47259
PRJNA429692,SRR6701207,synthetic construct,32630,S,4873196,0,4873196,0.47694
PRJNA429692,SRR6701208,Acinetobacter junii,40215,S,436049,46649,482698,0.10807
PRJNA429692,SRR6701209,synthetic construct,32630,S,4227155,0,4227155,0.57988
PRJNA429692,SRR6701211,synthetic construct,32630,S,4513800,0,4513800,0.48738
PRJNA429692,SRR6701212,synthetic construct,32630,S,3238737,0,3238737,0.50961
PRJNA429692,SRR6701213,Paracoccus sp. SMMA_5_TC,2654280,S,502649,14710,517359,0.10226
PRJNA429692,SRR6701215,synthetic construct,32630,S,5855915,0,5855915,0.61271
PRJNA429692,SRR6701216,Escherichia coli,562,S,86902,1057828,1144730,0.47568
PRJNA429692,SRR6701216,synthetic construct,32630,S,522689,0,522689,0.21720
PRJNA429692,SRR6701217,Escherichia coli,562,S,70187,853991,924178,0.42665
PRJNA429692,SRR6701217,synthetic construct,32630,S,384168,0,384168,0.17735
PRJNA429692,SRR6701218,synthetic construct,32630,S,1332688,0,1332688,0.52367
PRJNA429692,SRR6701219,Escherichia coli,562,S,171502,2096949,2268451,0.55868
PRJNA429692,SRR6701219,synthetic construct,32630,S,907996,0,907996,0.22362
PRJNA429692,SRR6701220,synthetic construct,32630,S,3451426,0,3451426,0.95736
PRJNA429692,SRR6701221,Escherichia coli,562,S,380446,4716893,5097339,0.61733
PRJNA429692,SRR6701222,synthetic construct,32630,S,3436080,0,3436080,0.82904
PRJNA429692,SRR6701223,synthetic construct,32630,S,2692127,0,2692127,0.72769
PRJNA429692,SRR6701224,synthetic construct,32630,S,6671614,0,6671614,0.57042
PRJNA429692,SRR6701224,Cutibacterium acnes,1747,S,2754405,86957,2841362,0.24294
PRJNA429692,SRR6701225,synthetic construct,32630,S,4761083,0,4761083,0.73811
PRJNA429692,SRR6701225,Cutibacterium acnes,1747,S,640335,15880,656215,0.10173
PRJNA429692,SRR6701226,synthetic construct,32630,S,2923144,0,2923144,0.64012
PRJNA429692,SRR6701226,Cutibacterium acnes,1747,S,865859,16461,882320,0.19321
PRJNA429692,SRR6701227,synthetic construct,32630,S,10482562,0,10482562,0.80566
PRJNA429692,SRR6701228,Escherichia coli,562,S,747369,8626509,9373878,0.44441
PRJNA429692,SRR6701228,synthetic construct,32630,S,2683713,0,2683713,0.12723
PRJNA429692,SRR6701229,Escherichia coli,562,S,464522,5904944,6369466,0.38661
PRJNA429692,SRR6701229,synthetic construct,32630,S,3446965,0,3446965,0.20922
PRJNA429692,SRR6701230,Escherichia coli,562,S,424425,5458851,5883276,0.32471
PRJNA429692,SRR6701231,Escherichia coli,562,S,702025,8679597,9381622,0.47117
PRJNA429692,SRR6701232,synthetic construct,32630,S,1700742,0,1700742,0.97206
PRJNA429692,SRR6701233,synthetic construct,32630,S,5614457,0,5614457,0.97086
PRJNA429692,SRR6701234,synthetic construct,32630,S,2931847,0,2931847,0.96903
PRJNA429692,SRR6701235,Escherichia coli,562,S,504389,5873933,6378322,0.42819
PRJNA429692,SRR6701235,synthetic construct,32630,S,3150662,0,3150662,0.21151
PRJNA429692,SRR6701236,Escherichia coli,562,S,595982,6799507,7395489,0.42502
PRJNA429692,SRR6701236,synthetic construct,32630,S,3080233,0,3080233,0.17702
PRJNA429692,SRR6701237,synthetic construct,32630,S,7326507,0,7326507,0.91373
PRJNA429692,SRR6701238,synthetic construct,32630,S,5227995,0,5227995,0.93534
PRJNA429692,SRR6701239,Escherichia coli,562,S,593436,6495101,7088537,0.40608
PRJNA429692,SRR6701239,synthetic construct,32630,S,3687463,0,3687463,0.21124
PRJNA429692,SRR6701240,Escherichia coli,562,S,396165,4771694,5167859,0.38220
PRJNA429692,SRR6701240,synthetic construct,32630,S,3249895,0,3249895,0.24036
PRJNA429692,SRR6701241,synthetic construct,32630,S,4415,0,4415,0.40876
PRJNA429692,SRR6701242,synthetic construct,32630,S,4806,0,4806,0.35101
PRJNA429692,SRR6701242,Klebsiella pneumoniae,573,S,1411,167,1578,0.11525
PRJNA429692,SRR6701242,Jouyvirus ev017,2844245,S,528,885,1413,0.10320
PRJNA429692,SRR6701243,synthetic construct,32630,S,3179289,0,3179289,0.80243
