sample_id,sample_name,sequencing_date,taxonomy_name,taxonomy_id,taxonomy_lvl,assigned_reads,added_reads,total_reads,fraction_total_reads
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Pseudoalteromonas agarivorans,176102,S,21,11,32,0.00327
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Pseudomonas tolaasii,29442,S,26,6,32,0.00327
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Staphylococcus capitis,29388,S,31,1,32,0.00327
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Corynebacterium segmentosum,43990,S,31,0,31,0.00317
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Xanthomonas euvesicatoria,456327,S,16,13,29,0.00296
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,27,0,27,0.00276
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Streptococcus mitis,28037,S,23,3,26,0.00265
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Delftia sp. Cs1-4,742013,S,15,10,25,0.00255
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Ralstonia pickettii,329,S,20,4,24,0.00245
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Mycolicibacterium aubagnense,319707,S,24,0,24,0.00245
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Malassezia globosa,76773,S,23,0,23,0.00235
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Curtobacterium flaccumfaciens,2035,S,23,0,23,0.00235
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Corynebacterium aurimucosum,169292,S,21,1,22,0.00225
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Pseudomonas putida,303,S,13,8,21,0.00214
jhu00159,41_Z_Mini_050_Conj_R_2_S25,2025-03-14,Streptomyces lividans,1916,S,18,3,21,0.00214
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Cutibacterium acnes,1747,S,322582,1960,324542,0.89092
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Malassezia restricta,76775,S,13407,0,13407,0.0368
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Micrococcus luteus,1270,S,4381,1173,5554,0.01525
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Malassezia globosa,76773,S,4141,0,4141,0.01137
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Staphylococcus epidermidis,1282,S,2504,773,3277,0.009
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Trypanosoma cruzi,5693,S,2220,334,2554,0.00701
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Cutibacterium granulosum,33011,S,2154,22,2176,0.00597
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Corynebacterium segmentosum,43990,S,1070,25,1095,0.00301
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Micrococcus sp. KBS0714,1179670,S,305,682,987,0.00271
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Mycolicibacterium phocaicum,319706,S,881,20,901,0.00247
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Staphylococcus hominis,1290,S,832,57,889,0.00244
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Staphylococcus capitis,29388,S,816,51,867,0.00238
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Ralstonia insidiosa,190721,S,801,37,838,0.0023
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Lawsonella clevelandensis,1528099,S,737,14,751,0.00206
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Xanthomonas campestris,339,S,705,7,712,0.00195
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Cryptosporidium hominis,237895,S,559,100,659,0.00181
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Paracoccus yeei,147645,S,446,85,531,0.00146
jhu00160,42_Z_Mini_050_Lid_R_2_S26,2025-03-14,Betapapillomavirus 1,337051,S,398,0,398,0.00109
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Cutibacterium acnes,1747,S,6658728,40330,6699058,0.91294
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Malassezia restricta,76775,S,285318,25,285343,0.03889
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Micrococcus luteus,1270,S,84986,22171,107157,0.0146
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Staphylococcus epidermidis,1282,S,40434,21128,61562,0.00839
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Cutibacterium granulosum,33011,S,50470,538,51008,0.00695
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Trypanosoma cruzi,5693,S,18685,5041,23726,0.00323
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Micrococcus sp. KBS0714,1179670,S,6024,13174,19198,0.00262
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Staphylococcus capitis,29388,S,15407,1223,16630,0.00227
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Curtobacterium flaccumfaciens,2035,S,14860,259,15119,0.00206
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Lawsonella clevelandensis,1528099,S,14130,343,14473,0.00197
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Cryptosporidium hominis,237895,S,11075,1734,12809,0.00175
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Paracoccus yeei,147645,S,10069,2242,12311,0.00168
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Malassezia globosa,76773,S,11132,5,11137,0.00152
jhu00161,43_Z_Mini_050_Skin_R_2_S27,2025-03-14,Haemophilus parainfluenzae,729,S,7927,440,8367,0.00114
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Cutibacterium acnes,1747,S,2371,14,2385,0.30456
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Curtobacterium flaccumfaciens,2035,S,465,5,470,0.06002
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Malassezia restricta,76775,S,458,0,458,0.05849
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Ralstonia insidiosa,190721,S,418,24,442,0.05644
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Mycolicibacterium phocaicum,319706,S,389,8,397,0.0507
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Xanthomonas campestris,339,S,367,3,370,0.04725
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Trypanosoma cruzi,5693,S,260,60,320,0.04086
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus epidermidis,1282,S,127,104,231,0.0295
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Corynebacterium segmentosum,43990,S,225,6,231,0.0295
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus hominis,1290,S,183,26,209,0.02669
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Methylobacterium phyllosphaerae,418223,S,112,79,191,0.02439
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Delftia tsuruhatensis,180282,S,146,39,185,0.02362
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas aeruginosa,287,S,38,114,152,0.01941
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Cryptosporidium hominis,237895,S,117,33,150,0.01915
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus capitis,29388,S,115,14,129,0.01647
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Escherichia coli,562,S,9,117,126,0.01609
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Micrococcus luteus,1270,S,91,22,113,0.01443
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas sp. phDV1,253237,S,45,63,108,0.01379
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Malassezia globosa,76773,S,108,0,108,0.01379
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Methylobacterium sp. XJLW,739141,S,20,78,98,0.01251
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas oleovorans,301,S,47,33,80,0.01022
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Methylobacterium oryzae,334852,S,13,61,74,0.00945
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas tolaasii,29442,S,41,24,65,0.0083
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Acinetobacter johnsonii,40214,S,30,28,58,0.00741
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Cutibacterium granulosum,33011,S,51,0,51,0.00651
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas denitrificans (nom. rej.),43306,S,48,1,49,0.00626
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Lactococcus lactis,1358,S,19,24,43,0.00549
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas nitroreducens,46680,S,35,7,42,0.00536
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Ralstonia pickettii,329,S,27,13,40,0.00511
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Salmonella enterica,28901,S,6,34,40,0.00511
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Mycolicibacterium aubagnense,319707,S,38,1,39,0.00498
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus haemolyticus,1283,S,18,20,38,0.00485
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Streptomyces lividans,1916,S,30,8,38,0.00485
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Corynebacterium aurimucosum,169292,S,35,3,38,0.00485
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pasteurella multocida,747,S,15,22,37,0.00472
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Moraxella osloensis,34062,S,35,0,35,0.00447
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Streptococcus pyogenes,1314,S,1,32,33,0.00421
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Delftia acidovorans,80866,S,20,11,31,0.00396
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus cohnii,29382,S,25,3,28,0.00358
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Streptococcus oralis,1303,S,24,3,27,0.00345
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Staphylococcus warneri,1292,S,16,10,26,0.00332
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Eimeria acervulina,5801,S,22,1,23,0.00294
jhu00162,44_Z_Mini_050_Conj_R_3_S28,2025-03-14,Pseudomonas multiresinivorans,95301,S,19,4,23,0.00294
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Cutibacterium acnes,1747,S,7177,51,7228,0.77115
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium segmentosum,43990,S,652,14,666,0.07106
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Malassezia restricta,76775,S,481,0,481,0.05132
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Staphylococcus epidermidis,1282,S,287,90,377,0.04022
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Micrococcus luteus,1270,S,85,22,107,0.01142
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Staphylococcus capitis,29388,S,63,4,67,0.00715
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Trypanosoma cruzi,5693,S,46,14,60,0.0064
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Cryptosporidium hominis,237895,S,49,7,56,0.00597
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Cutibacterium granulosum,33011,S,45,0,45,0.0048
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Streptococcus mitis,28037,S,32,3,35,0.00373
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Streptococcus pneumoniae,1313,S,9,24,33,0.00352
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium striatum,43770,S,20,3,23,0.00245
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Micrococcus sp. KBS0714,1179670,S,7,16,23,0.00245
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Lawsonella clevelandensis,1528099,S,23,0,23,0.00245
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium simulans,146827,S,17,3,20,0.00213
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Pseudomonas tolaasii,29442,S,16,4,20,0.00213
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium glutamicum,1718,S,2,16,18,0.00192
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium singulare,161899,S,14,2,16,0.00171
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium minutissimum,38301,S,16,0,16,0.00171
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Xanthomonas campestris,339,S,16,0,16,0.00171
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Staphylococcus hominis,1290,S,14,1,15,0.0016
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Corynebacterium ureicelerivorans,401472,S,14,0,14,0.00149
jhu00163,45_Z_Mini_050_Lid_R_3_S29,2025-03-14,Malassezia globosa,76773,S,14,0,14,0.00149
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Cutibacterium acnes,1747,S,751042,4420,755462,0.87192
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Malassezia restricta,76775,S,49814,3,49817,0.0575
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Micrococcus luteus,1270,S,11414,2898,14312,0.01652
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Staphylococcus epidermidis,1282,S,6215,1514,7729,0.00892
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Staphylococcus capitis,29388,S,5746,299,6045,0.00698
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Cutibacterium granulosum,33011,S,5448,60,5508,0.00636
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Corynebacterium segmentosum,43990,S,4536,133,4669,0.00539
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Trypanosoma cruzi,5693,S,4053,429,4482,0.00517
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Staphylococcus hominis,1290,S,3375,188,3563,0.00411
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Streptococcus mitis,28037,S,2606,259,2865,0.00331
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Micrococcus sp. KBS0714,1179670,S,821,1766,2587,0.00299
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Lawsonella clevelandensis,1528099,S,2111,53,2164,0.0025
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Haemophilus parainfluenzae,729,S,1515,60,1575,0.00182
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Malassezia globosa,76773,S,1457,2,1459,0.00168
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Streptococcus oralis,1303,S,971,210,1181,0.00136
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Streptococcus pneumoniae,1313,S,573,524,1097,0.00127
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Paracoccus yeei,147645,S,787,185,972,0.00112
jhu00164,46_Z_Mini_050_Skin_R_3_S30,2025-03-14,Staphylococcus haemolyticus,1283,S,781,171,952,0.0011
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Cutibacterium acnes,1747,S,815,6,821,0.1357
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Mycolicibacterium phocaicum,319706,S,471,17,488,0.08066
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Ralstonia insidiosa,190721,S,445,20,465,0.07686
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Xanthomonas campestris,339,S,408,6,414,0.06843
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Trypanosoma cruzi,5693,S,284,106,390,0.06446
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Staphylococcus epidermidis,1282,S,173,140,313,0.05174
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Delftia tsuruhatensis,180282,S,217,56,273,0.04512
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Curtobacterium flaccumfaciens,2035,S,257,3,260,0.04298
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas aeruginosa,287,S,46,151,197,0.03256
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Methylobacterium phyllosphaerae,418223,S,113,68,181,0.02992
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Cryptosporidium hominis,237895,S,132,45,177,0.02926
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Malassezia restricta,76775,S,160,0,160,0.02645
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Moraxella osloensis,34062,S,140,2,142,0.02347
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Methylobacterium sp. XJLW,739141,S,28,103,131,0.02165
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas sp. phDV1,253237,S,53,74,127,0.02099
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Staphylococcus hominis,1290,S,107,14,121,0.02
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas tolaasii,29442,S,73,47,120,0.01983
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Escherichia coli,562,S,9,100,109,0.01802
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas oleovorans,301,S,53,40,93,0.01537
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Methylobacterium oryzae,334852,S,14,56,70,0.01157
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas denitrificans (nom. rej.),43306,S,59,2,61,0.01008
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Delftia acidovorans,80866,S,38,23,61,0.01008
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Staphylococcus capitis,29388,S,52,7,59,0.00975
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Acinetobacter johnsonii,40214,S,39,15,54,0.00893
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Streptomyces lividans,1916,S,35,17,52,0.0086
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Staphylococcus virus PH15,399185,S,1,49,50,0.00826
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Ralstonia pickettii,329,S,34,15,49,0.0081
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas nitroreducens,46680,S,31,14,45,0.00744
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas multiresinivorans,95301,S,28,13,41,0.00678
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,39,1,40,0.00661
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Micrococcus luteus,1270,S,26,12,38,0.00628
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Klebsiella pneumoniae,573,S,10,23,33,0.00545
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Eimeria acervulina,5801,S,28,2,30,0.00496
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Xanthomonas euvesicatoria,456327,S,17,11,28,0.00463
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Malassezia globosa,76773,S,28,0,28,0.00463
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Mycolicibacterium aubagnense,319707,S,26,1,27,0.00446
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas putida,303,S,14,11,25,0.00413
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Paracoccus sanguinis,1545044,S,23,2,25,0.00413
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Bradyrhizobium sp. SK17,2057741,S,23,1,24,0.00397
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Shigella boydii,621,S,1,22,23,0.0038
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pasteurella multocida,747,S,5,18,23,0.0038
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Staphylococcus haemolyticus,1283,S,6,15,21,0.00347
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Acinetobacter lwoffii,28090,S,7,14,21,0.00347
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Lactococcus lactis,1358,S,8,12,20,0.00331
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Corynebacterium sanguinis,2594913,S,16,4,20,0.00331
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Kocuria varians,1272,S,7,11,18,0.00298
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Streptococcus oralis,1303,S,11,6,17,0.00281
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas sihuiensis,1274359,S,12,5,17,0.00281
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Pseudomonas sp. SCB32,2653853,S,16,0,16,0.00264
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Mycobacterium paragordonae,1389713,S,16,0,16,0.00264
jhu00165,47_Z_Mini_051_Conj_L_1_S31,2025-03-14,Streptococcus mitis,28037,S,13,3,16,0.00264
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Cutibacterium acnes,1747,S,22520,255,22775,0.29766
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Dermacoccus nishinomiyaensis,1274,S,4166,134,4300,0.0562
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Moraxella osloensis,34062,S,2947,70,3017,0.03943
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Delftia tsuruhatensis,180282,S,2369,499,2868,0.03748
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Xanthomonas campestris,339,S,2486,54,2540,0.0332
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Staphylococcus epidermidis,1282,S,1744,697,2441,0.0319
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Micrococcus luteus,1270,S,1612,494,2106,0.02752
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Paracoccus sanguinis,1545044,S,1747,84,1831,0.02393
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Roseomonas gilardii,257708,S,1755,27,1782,0.02329
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Ralstonia insidiosa,190721,S,1234,69,1303,0.01703
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Mycolicibacterium phocaicum,319706,S,1137,105,1242,0.01623
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Malassezia restricta,76775,S,1087,0,1087,0.01421
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Trypanosoma cruzi,5693,S,884,200,1084,0.01417
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Pseudoalteromonas translucida,166935,S,625,410,1035,0.01353
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Corynebacterium matruchotii,43768,S,1002,6,1008,0.01317
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Roseomonas mucosa,207340,S,559,373,932,0.01218
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Paracoccus yeei,147645,S,614,301,915,0.01196
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Pseudomonas aeruginosa,287,S,228,656,884,0.01155
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Kocuria rhizophila,72000,S,298,565,863,0.01128
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Kocuria sp. BT304,1702043,S,286,569,855,0.01117
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Janibacter indicus,857417,S,796,52,848,0.01108
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Pseudoalteromonas nigrifaciens,28109,S,387,440,827,0.01081
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Kocuria varians,1272,S,648,119,767,0.01002
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Escherichia coli,562,S,38,640,678,0.00886
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Gordonia bronchialis,2054,S,606,62,668,0.00873
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Chryseobacterium sp. H6466,2487072,S,465,184,649,0.00848
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Corynebacterium kroppenstedtii,161879,S,605,20,625,0.00817
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Gordonia sp. 135,2676309,S,264,343,607,0.00793
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Dolosigranulum pigrum,29394,S,600,5,605,0.00791
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Chryseobacterium sp. F5649,2487071,S,422,176,598,0.00782
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Streptomyces lividans,1916,S,290,277,567,0.00741
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Methylobacterium phyllosphaerae,418223,S,338,199,537,0.00702
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Staphylococcus hominis,1290,S,457,42,499,0.00652
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Delftia acidovorans,80866,S,326,158,484,0.00633
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Cryptosporidium hominis,237895,S,327,144,471,0.00616
jhu00166,48_Z_Mini_051_Lid_L_1_S32,2025-03-14,Paracoccus contaminans,1945662,S,389,22,411,0.00537
